rolle,spieler,definition,label_de,scope_note,n,successes,rate,ci_low,ci_high,muted,shrunk_rate
Receiver,WR-12,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",237,163,0.6877637130801688,0.6245711561187948,0.7461866928740749,false,0.6897128316223158
Receiver,WR-12,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,237,49,0.20675105485232068,0.15704501326286008,0.26395230646598217,false,0.20850331809917916
Receiver,WR-12,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,237,30,0.12658227848101267,0.08705921945319307,0.1757497760125157,false,0.1268835311982048
Receiver,WR-12,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,237,162,0.6835443037974683,0.6201932305643377,0.7422337101505677,false,0.6851312161894271
Receiver,WR-13,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",196,151,0.7704081632653061,0.7051132014257152,0.8273328301084559,false,0.7687333466539418
Receiver,WR-13,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,196,56,0.2857142857142857,0.2236035406273334,0.3544346706085772,false,0.2839821338373653
Receiver,WR-13,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,196,40,0.20408163265306123,0.1499827584795779,0.2673607577764276,false,0.20068073886386695
Receiver,WR-13,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,196,150,0.7653061224489796,0.6996448989083444,0.8227581823277089,false,0.7632398563047985
Receiver,WR-14,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",195,141,0.7230769230769231,0.654621425270839,0.7846125697888329,false,0.7237027776132293
Receiver,WR-14,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,195,49,0.2512820512820513,0.19205039288001766,0.31824075934560586,false,0.2512210710755964
Receiver,WR-14,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,195,23,0.11794871794871795,0.07625776510455583,0.17170996756587253,false,0.11873284002905653
Receiver,WR-14,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,195,139,0.7128205128205128,0.6438380005381429,0.7752048404886789,false,0.7133044409696999
Receiver,WR-15,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",191,147,0.7696335078534031,0.7033507271857687,0.8273479823993335,false,0.7679555692075224
Receiver,WR-15,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,191,42,0.2198952879581152,0.16331426716801875,0.28538499333957024,false,0.22139462472884205
Receiver,WR-15,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,191,25,0.13089005235602094,0.08652838418330244,0.18712977942211353,false,0.13104593137291834
Receiver,WR-15,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,191,144,0.7539267015706806,0.6865485377554685,0.8132450141577671,false,0.7523751761133756
Receiver,WR-16,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",183,134,0.73224043715847,0.6619136836211806,0.794878396354325,false,0.7324304114544664
Receiver,WR-16,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,183,32,0.17486338797814208,0.12278772833648417,0.23779240968188745,false,0.17875813248962308
Receiver,WR-16,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,183,15,0.08196721311475409,0.04660214989870984,0.13158839567198088,false,0.0846644155749046
Receiver,WR-16,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,183,132,0.7213114754098361,0.650373694889942,0.7849268574962954,false,0.7213855461077124
Receiver,WR-17,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",163,127,0.7791411042944786,0.7075860716467287,0.8402628621503905,false,0.7766420197150983
Receiver,WR-17,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,163,52,0.31901840490797545,0.2482993281954108,0.3964601361725001,false,0.3150307489624119
Receiver,WR-17,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,163,25,0.15337423312883436,0.10178200659844466,0.21803070104052,false,0.15225567749107854
Receiver,WR-17,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,163,125,0.7668711656441718,0.6943436145583158,0.8294345968902289,false,0.7643202913224768
Receiver,WR-18,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",158,129,0.8164556962025317,0.7471553291478185,0.8734972410005271,false,0.8116611274447143
Receiver,WR-18,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,158,36,0.22784810126582278,0.16497262831331205,0.30121721028811543,false,0.22916856887200746
Receiver,WR-18,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,158,13,0.08227848101265822,0.0445375341302347,0.13658895244165536,false,0.08535852503545588
Receiver,WR-18,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,158,126,0.7974683544303798,0.7262865775061119,0.8571523026291973,false,0.7930202999927887
Receiver,WR-19,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",151,107,0.7086092715231788,0.6292038292635921,0.7796282320288838,false,0.7103047789485218
Receiver,WR-19,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,151,31,0.2052980132450331,0.14395655401249613,0.27856565137461,false,0.2080765190714115
Receiver,WR-19,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,151,13,0.08609271523178808,0.04663874710689573,0.14272145813743184,false,0.08906976525438874
Receiver,WR-19,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,151,104,0.6887417218543046,0.6083905343931787,0.7615126733719073,false,0.6908534807378167
Receiver,WR-20,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",144,83,0.5763888888888888,0.49134101212769604,0.6582280489239785,false,0.5867472039656624
Receiver,WR-20,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,144,30,0.20833333333333334,0.1451944782925569,0.2838569958728679,false,0.2110410361720601
Receiver,WR-20,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,144,20,0.1388888888888889,0.08694717356302797,0.20632279264360506,false,0.13857293640231552
Receiver,WR-20,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,144,83,0.5763888888888888,0.49134101212769604,0.6582280489239785,false,0.5858922753168084
Receiver,WR-21,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",130,96,0.7384615384615385,0.6541520398404608,0.8115855709197507,false,0.7382790672193715
Receiver,WR-21,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,130,26,0.2,0.13500186779886758,0.2791509968265169,false,0.20357371121783752
Receiver,WR-21,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,130,20,0.15384615384615385,0.0965785795218785,0.2275554715048157,false,0.15243023004254708
Receiver,WR-21,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,130,93,0.7153846153846154,0.6296438323369584,0.7910378181380043,false,0.7159100742770607
Receiver,WR-22,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",129,101,0.7829457364341085,0.7018012970680112,0.8506616587118396,false,0.779561650436777
Receiver,WR-22,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,129,39,0.3023255813953488,0.22460978318041702,0.38936314832156255,false,0.2985634501474623
Receiver,WR-22,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,129,13,0.10077519379844961,0.0547586626420886,0.1661627512219218,false,0.10316713817234954
Receiver,WR-22,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,129,98,0.7596899224806202,0.6765719098203316,0.8305100247714465,false,0.757031729487687
Receiver,WR-23,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",120,100,0.8333333333333334,0.7543999619226809,0.8951214980233376,false,0.8258389954670154
Receiver,WR-23,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,120,34,0.2833333333333333,0.2048556678635223,0.3728205384215835,false,0.28077168900382504
Receiver,WR-23,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,120,16,0.13333333333333333,0.07817281486617628,0.20747836333472908,false,0.13338640158428144
Receiver,WR-23,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,120,100,0.8333333333333334,0.7543999619226809,0.8951214980233376,false,0.8248262338368345
Receiver,WR-24,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",112,92,0.8214285714285714,0.7377728071023437,0.8873770526537047,false,0.8144186017271476
Receiver,WR-24,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,112,33,0.29464285714285715,0.21226518490499957,0.38820638615558517,false,0.2909862259876824
Receiver,WR-24,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,118,20,0.1694915254237288,0.1067128874011496,0.24955668129300682,false,0.16672056410903585
Receiver,WR-24,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,118,94,0.7966101694915254,0.712656703006357,0.8651233801571044,false,0.7908391437405351
Receiver,WR-25,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",109,83,0.7614678899082569,0.6703479728894767,0.8378847379532188,false,0.7593199110143867
Receiver,WR-25,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,109,34,0.3119266055045872,0.22662359154208178,0.40775063228907366,false,0.3067253745419937
Receiver,WR-25,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,109,16,0.14678899082568808,0.08629328645457723,0.22740511799052163,false,0.1457162370248453
Receiver,WR-25,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,109,83,0.7614678899082569,0.6703479728894767,0.8378847379532188,false,0.7582135327629285
Receiver,WR-26,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",104,79,0.7596153846153846,0.6659213841819959,0.8379976891348673,false,0.757535696585193
Receiver,WR-26,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,104,28,0.2692307692307692,0.1869397877048974,0.3650993842497273,false,0.2675466628990987
Receiver,WR-26,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,105,14,0.13333333333333333,0.07485370073317016,0.21358231897919194,false,0.13339332353005728
Receiver,WR-26,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,105,77,0.7333333333333333,0.6381432494064497,0.8149253752710434,false,0.7324122643372912
Receiver,WR-27,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",83,64,0.7710843373493976,0.6658300677310416,0.8561963980015608,false,0.7673018216205593
Receiver,WR-27,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,83,28,0.3373493975903614,0.2371862019479221,0.44949935915525363,false,0.3279604254892177
Receiver,WR-27,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,83,18,0.21686746987951808,0.13388705843630275,0.32091498974083843,false,0.20795948608555473
Receiver,WR-27,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,83,63,0.7590361445783133,0.6526738450587032,0.8461760919688717,false,0.7551334451482634
Receiver,WR-28,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",80,58,0.725,0.6137565791555732,0.8189623614432763,false,0.7262118823412446
Receiver,WR-28,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,80,10,0.125,0.06160209655841417,0.21788913406943627,false,0.1388924396721917
Receiver,WR-28,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,80,5,0.0625,0.020603072301885135,0.13985707529762345,false,0.07044702451062874
Receiver,WR-28,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,80,57,0.7125,0.6004548866879795,0.8082395280280354,false,0.7136378933198722
Receiver,WR-29,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",76,67,0.881578947368421,0.7870667555059112,0.9443957918486323,false,0.8646403419850234
Receiver,WR-29,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,76,22,0.2894736842105263,0.1911121870883184,0.4048514390574956,false,0.2848874368662471
Receiver,WR-29,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,82,16,0.1951219512195122,0.11584269079505019,0.29743599880814126,false,0.18848078484735423
Receiver,WR-29,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,82,71,0.8658536585365854,0.7726393752764297,0.9310878548522304,false,0.8502979391172663
Receiver,WR-30,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",70,53,0.7571428571428571,0.6398847580072047,0.8517109722037495,false,0.7544883676339
Receiver,WR-30,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,70,20,0.2857142857142857,0.18404560857320096,0.40621779841883265,false,0.28125399463121564
Receiver,WR-30,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,70,10,0.14285714285714285,0.07069045426686983,0.2470682477503655,false,0.14175290257445733
Receiver,WR-30,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,70,53,0.7571428571428571,0.6398847580072047,0.8517109722037495,false,0.7528426299848562
Receiver,WR-31,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",67,52,0.7761194029850746,0.6577671534553582,0.8689406541464092,false,0.7708970053339221
Receiver,WR-31,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,67,14,0.208955223880597,0.1192118314046232,0.32566334879148084,false,0.21428986455191235
Receiver,WR-31,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,67,8,0.11940298507462686,0.05298480594315834,0.22178513843994277,false,0.12130171696047516
Receiver,WR-31,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,67,51,0.7611940298507462,0.641367506679083,0.8569122947235739,false,0.7562001350492012
Receiver,WR-32,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",62,43,0.6935483870967742,0.563497415296102,0.8043859596271802,false,0.6994315195932223
Receiver,WR-32,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,62,9,0.14516129032258066,0.06858861262309732,0.25775686272932596,false,0.15972666070135072
Receiver,WR-32,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,62,8,0.12903225806451613,0.057390005607008396,0.238508136381676,false,0.1297254473049526
Receiver,WR-32,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,62,43,0.6935483870967742,0.563497415296102,0.8043859596271802,false,0.6976029222053958
Receiver,WR-33,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",59,32,0.5423728813559322,0.4075440207878796,0.6728039883824188,false,0.5704212958074203
Receiver,WR-33,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,59,16,0.2711864406779661,0.1636327266486956,0.4026935465558295,false,0.2681205734854674
Receiver,WR-33,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,63,15,0.23809523809523808,0.13981164813905964,0.36211637803315927,false,0.2238387973418711
Receiver,WR-33,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,63,32,0.5079365079365079,0.3788617627401196,0.6362406400008652,false,0.5373617862847738
Receiver,WR-34,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",57,43,0.7543859649122807,0.6223896951980541,0.85873142226404,false,0.751627901652418
Receiver,WR-34,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,57,18,0.3157894736842105,0.1990500777381102,0.4524298417887715,false,0.3059749189626455
Receiver,WR-34,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,57,7,0.12280701754385964,0.05082894015856716,0.23679499936242734,false,0.12448107770084459
Receiver,WR-34,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,57,42,0.7368421052631579,0.603372537210484,0.8446152496369621,false,0.7347374686386342
Receiver,WR-35,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",56,41,0.7321428571428571,0.5969797158994187,0.8416747515579631,false,0.7327131728895758
Receiver,WR-35,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,56,9,0.16071428571428573,0.07621874392501367,0.28327970816139125,false,0.17424726621965533
Receiver,WR-35,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,60,12,0.2,0.10784112252480695,0.3233004238012905,false,0.19057474579937983
Receiver,WR-35,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,60,43,0.7166666666666667,0.5855639310500561,0.8254947164859502,false,0.717534434268407
Receiver,WR-36,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",54,39,0.7222222222222222,0.5835649881631539,0.8354452937232869,false,0.724360459542375
Receiver,WR-36,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,54,13,0.24074074074074073,0.13486342127236398,0.37640524583408747,false,0.24219249328901957
Receiver,WR-36,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,65,11,0.16923076923076924,0.08762605488147425,0.28265615849594794,false,0.1645364294127545
Receiver,WR-36,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,65,43,0.6615384615384615,0.5335063341338934,0.7743145700565549,false,0.66969880531718
Receiver,WR-37,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",51,42,0.8235294117647058,0.691274013881011,0.9159913001968388,false,0.8091650723067542
Receiver,WR-37,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,51,10,0.19607843137254902,0.09824341651178592,0.3311573512534222,false,0.20492327164749594
Receiver,WR-37,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,51,9,0.17647058823529413,0.08400869980316122,0.30872598611898916,false,0.16951200337633748
Receiver,WR-37,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,51,42,0.8235294117647058,0.691274013881011,0.9159913001968388,false,0.8070067278489916
Receiver,WR-38,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",50,36,0.72,0.5750946429838912,0.8376893992928247,false,0.7226511568452001
Receiver,WR-38,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,50,12,0.24,0.13060991619748216,0.3816907481040383,false,0.24167199284162086
Receiver,WR-38,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,51,13,0.2549019607843137,0.14326258375972806,0.39633421694408016,false,0.23508577386814078
